"weevil"	"sex"	"date"	"time"	"season"	"tree"	"body_length"	"num_mates"	"total_cop"	"mean_fit"	"rel_fit"	"neigh_mean_blength"	"sex_ratio"	"density"	"dummy"	"region"
"128"	"M"	"10/12/2013"	"14:30:00"	"pre"	"31"	39.93	1	1	0.617905675459632	1.61836998706339	28.625	0.714285714285714	7	"b"	"b"
"95"	"M"	"10/12/2013"	"14:30:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	30.7675	0.714285714285714	7	"a"	"b"
"75"	"M"	"10/12/2013"	"14:30:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	30.6325	0.714285714285714	7	"b"	"b"
"81"	"M"	"10/12/2013"	"14:30:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	32.02	0.714285714285714	7	"a"	"b"
"148"	"M"	"10/12/2013"	"14:30:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	32.385	0.714285714285714	7	"c"	"b"
"132"	"M"	"10/12/2013"	"15:35:00"	"pre"	"52"	39.65	1	2	0.617905675459632	1.61836998706339	28.1833333333333	0.777777777777778	9	"c"	"a"
"31"	"M"	"10/12/2013"	"15:35:00"	"pre"	"52"	39.81	1	1	0.617905675459632	1.61836998706339	28.1566666666667	0.777777777777778	9	"b"	"b"
"176"	"M"	"10/12/2013"	"15:35:00"	"pre"	"52"	27.42	0	0	0.617905675459632	0	30.2216666666667	0.777777777777778	9	"c"	"c"
"178"	"M"	"10/12/2013"	"15:35:00"	"pre"	"52"	24.08	0	0	0.617905675459632	0	30.7783333333333	0.777777777777778	9	"a"	"c"
"190"	"M"	"10/12/2013"	"15:35:00"	"pre"	"52"	40.15	0	0	0.617905675459632	0	28.1	0.777777777777778	9	"a"	"b"
"191"	"M"	"10/12/2013"	"15:35:00"	"pre"	"52"	16.93	0	0	0.617905675459632	0	31.97	0.777777777777778	9	"a"	"a"
"166"	"M"	"10/12/2013"	"15:35:00"	"pre"	"52"	20.71	0	0	0.617905675459632	0	31.34	0.777777777777778	9	"b"	"c"
"174"	"M"	"10/12/2013"	"15:35:00"	"pre"	"53"	42.4	0	0	0.617905675459632	0	29.88	1	2	"b"	"b"
"192"	"M"	"10/12/2013"	"15:35:00"	"pre"	"53"	29.88	0	0	0.617905675459632	0	42.4	1	2	"a"	"a"
"74"	"M"	"11/12/2013"	"08:35:00"	"pre"	"5"	43.06	1	1	0.617905675459632	1.61836998706339	40.34	0.777777777777778	9	"c"	"a"
"90"	"M"	"11/12/2013"	"08:35:00"	"pre"	"5"	30.48	1	2	0.617905675459632	1.61836998706339	42.4366666666667	0.777777777777778	9	"b"	"c"
"116"	"M"	"11/12/2013"	"08:35:00"	"pre"	"5"	29.93	0	0	0.617905675459632	0	42.5283333333333	0.777777777777778	9	"c"	"a"
"45"	"M"	"11/12/2013"	"08:35:00"	"pre"	"5"	39.08	0	0	0.617905675459632	0	41.0033333333333	0.777777777777778	9	"c"	"a"
"193"	"M"	"11/12/2013"	"08:35:00"	"pre"	"5"	52.38	1	1	0.617905675459632	1.61836998706339	38.7866666666667	0.777777777777778	9	"c"	"a"
"169"	"M"	"11/12/2013"	"08:35:00"	"pre"	"5"	51.51	0	0	0.617905675459632	0	38.9316666666667	0.777777777777778	9	"b"	"a"
"194"	"M"	"11/12/2013"	"08:35:00"	"pre"	"5"	38.66	0	0	0.617905675459632	0	41.0733333333333	0.777777777777778	9	"b"	"a"
"195"	"M"	"11/12/2013"	"09:50:00"	"pre"	"31"	44.4	0	0	0.617905675459632	0	34.364	0.857142857142857	7	"b"	"b"
"128"	"M"	"11/12/2013"	"09:50:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	35.258	0.857142857142857	7	"a"	"a"
"95"	"M"	"11/12/2013"	"09:50:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	36.972	0.857142857142857	7	"c"	"a"
"81"	"M"	"11/12/2013"	"09:50:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	37.974	0.857142857142857	7	"b"	"c"
"148"	"M"	"11/12/2013"	"09:50:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	38.266	0.857142857142857	7	"c"	"c"
"196"	"M"	"11/12/2013"	"09:50:00"	"pre"	"31"	49.29	0	0	0.617905675459632	0	33.386	0.857142857142857	7	"b"	"a"
"176"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	27.42	2	2	0.617905675459632	3.23673997412678	34.9457142857143	0.615384615384615	13	"b"	"a"
"178"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	24.08	0	0	0.617905675459632	0	35.4228571428571	0.615384615384615	13	"b"	"b"
"197"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	32.6571428571429	0.615384615384615	13	"c"	"a"
"132"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	39.65	1	2	0.617905675459632	1.61836998706339	33.1985714285714	0.615384615384615	13	"c"	"b"
"198"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	22.74	0	0	0.617905675459632	0	35.6142857142857	0.615384615384615	13	"b"	"a"
"191"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	16.93	0	0	0.617905675459632	0	36.4442857142857	0.615384615384615	13	"c"	"b"
"190"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	40.15	0	0	0.617905675459632	0	33.1271428571429	0.615384615384615	13	"a"	"c"
"140"	"M"	"11/12/2013"	"11:07:00"	"pre"	"52"	57.63	1	1	0.617905675459632	1.61836998706339	30.63	0.615384615384615	13	"c"	"c"
"201"	"M"	"11/12/2013"	"11:07:00"	"pre"	"53"	42.64	1	1	0.617905675459632	1.61836998706339	27.0925	0.5	10	"a"	"a"
"183"	"M"	"11/12/2013"	"11:07:00"	"pre"	"53"	21.19	0	0	0.617905675459632	0	32.455	0.5	10	"c"	"b"
"166"	"M"	"11/12/2013"	"11:07:00"	"pre"	"53"	20.71	0	0	0.617905675459632	0	32.575	0.5	10	"b"	"b"
"174"	"M"	"11/12/2013"	"11:07:00"	"pre"	"53"	42.4	0	0	0.617905675459632	0	27.1525	0.5	10	"a"	"b"
"206"	"M"	"11/12/2013"	"11:07:00"	"pre"	"53"	24.07	0	0	0.617905675459632	0	31.735	0.5	10	"b"	"c"
"75"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	36.53125	0.818181818181818	11	"b"	"a"
"195"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	44.4	0	0	0.617905675459632	0	34.96875	0.818181818181818	11	"b"	"b"
"81"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	37.225	0.818181818181818	11	"b"	"c"
"128"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	35.5275	0.818181818181818	11	"a"	"b"
"208"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	49.9	0	0	0.617905675459632	0	34.28125	0.818181818181818	11	"b"	"c"
"209"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	39.08	0	0	0.617905675459632	0	35.63375	0.818181818181818	11	"b"	"b"
"172"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	23.03	0	0	0.617905675459632	0	37.64	0.818181818181818	11	"c"	"a"
"95"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	36.59875	0.818181818181818	11	"a"	"b"
"207"	"M"	"12/12/2013"	"13:22:00"	"pre"	"31"	38.2	0	0	0.617905675459632	0	35.74375	0.818181818181818	11	"b"	"b"
"178"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	24.08	0	0	0.617905675459632	0	33.492	0.647058823529412	17	"c"	"a"
"214"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	46.74	1	3	0.617905675459632	1.61836998706339	31.226	0.647058823529412	17	"c"	"c"
"218"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	24.58	1	1	0.617905675459632	1.61836998706339	33.442	0.647058823529412	17	"a"	"b"
"215"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	35.01	1	4	0.617905675459632	1.61836998706339	32.399	0.647058823529412	17	"c"	"c"
"183"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	21.19	1	3	0.617905675459632	1.61836998706339	33.781	0.647058823529412	17	"c"	"c"
"132"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	39.65	0	0	0.617905675459632	0	31.935	0.647058823529412	17	"b"	"a"
"31"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	39.81	2	3	0.617905675459632	3.23673997412678	31.919	0.647058823529412	17	"b"	"a"
"190"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	40.15	0	0	0.617905675459632	0	31.885	0.647058823529412	17	"b"	"b"
"197"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	31.556	0.647058823529412	17	"b"	"a"
"191"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	16.93	0	0	0.617905675459632	0	34.207	0.647058823529412	17	"b"	"c"
"176"	"M"	"12/12/2013"	"14:51:00"	"pre"	"52"	27.42	0	0	0.617905675459632	0	33.158	0.647058823529412	17	"a"	"a"
"175"	"M"	"12/12/2013"	"14:51:00"	"pre"	"53"	34.88	0	0	0.617905675459632	0	38.8866666666667	0.5	8	"a"	"c"
"213"	"M"	"12/12/2013"	"14:51:00"	"pre"	"53"	44.14	0	0	0.617905675459632	0	35.8	0.5	8	"c"	"a"
"201"	"M"	"12/12/2013"	"14:51:00"	"pre"	"53"	42.64	0	0	0.617905675459632	0	36.3	0.5	8	"b"	"a"
"192"	"M"	"12/12/2013"	"14:51:00"	"pre"	"53"	29.88	0	0	0.617905675459632	0	40.5533333333333	0.5	8	"a"	"b"
"193"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	52.38	1	1	0.617905675459632	1.61836998706339	36.1142857142857	0.727272727272727	11	"a"	"b"
"169"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	51.51	1	2	0.617905675459632	1.61836998706339	36.2385714285714	0.727272727272727	11	"b"	"a"
"168"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	34.19	2	3	0.617905675459632	3.23673997412678	38.7128571428571	0.727272727272727	11	"a"	"c"
"89"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	49.7	0	0	0.617905675459632	0	36.4971428571429	0.727272727272727	11	"b"	"c"
"133"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	34.03	0	0	0.617905675459632	0	38.7357142857143	0.727272727272727	11	"c"	"a"
"220"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	29.85	0	0	0.617905675459632	0	39.3328571428571	0.727272727272727	11	"c"	"a"
"11"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	23.04	0	0	0.617905675459632	0	40.3057142857143	0.727272727272727	11	"a"	"b"
"90"	"M"	"12/12/2013"	"16:51:00"	"pre"	"5"	30.48	0	0	0.617905675459632	0	39.2428571428571	0.727272727272727	11	"b"	"a"
"176"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	27.42	0	0	0.617905675459632	0	33.5977777777778	0.666666666666667	15	"a"	"b"
"132"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	39.65	0	0	0.617905675459632	0	32.2388888888889	0.666666666666667	15	"c"	"b"
"218"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	24.58	0	0	0.617905675459632	0	33.9133333333333	0.666666666666667	15	"b"	"a"
"197"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	31.8177777777778	0.666666666666667	15	"c"	"b"
"178"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	24.08	0	0	0.617905675459632	0	33.9688888888889	0.666666666666667	15	"a"	"b"
"214"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	46.74	0	0	0.617905675459632	0	31.4511111111111	0.666666666666667	15	"a"	"c"
"190"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	40.15	0	0	0.617905675459632	0	32.1833333333333	0.666666666666667	15	"b"	"b"
"183"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	21.19	0	0	0.617905675459632	0	34.29	0.666666666666667	15	"c"	"c"
"31"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	39.81	0	0	0.617905675459632	0	32.2211111111111	0.666666666666667	15	"c"	"a"
"198"	"M"	"13/12/2013"	"08:48:00"	"pre"	"52"	22.74	0	0	0.617905675459632	0	34.1177777777778	0.666666666666667	15	"b"	"b"
"201"	"M"	"13/12/2013"	"08:48:00"	"pre"	"53"	42.64	2	2	0.617905675459632	3.23673997412678	24.07	0.285714285714286	7	"b"	"a"
"206"	"M"	"13/12/2013"	"08:48:00"	"pre"	"53"	24.07	0	0	0.617905675459632	0	42.64	0.285714285714286	7	"a"	"c"
"75"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	31.9	2	3	0.617905675459632	3.23673997412678	33.58375	0.692307692307692	13	"b"	"c"
"173"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	26.12	0	0	0.617905675459632	0	34.30625	0.692307692307692	13	"a"	"a"
"207"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	38.2	1	1	0.617905675459632	1.61836998706339	32.79625	0.692307692307692	13	"b"	"c"
"128"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	32.58	0.692307692307692	13	"a"	"b"
"208"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	49.9	2	4	0.617905675459632	3.23673997412678	31.33375	0.692307692307692	13	"b"	"b"
"209"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	39.08	0	0	0.617905675459632	0	32.68625	0.692307692307692	13	"a"	"b"
"225"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	21.47	0	0	0.617905675459632	0	34.8875	0.692307692307692	13	"c"	"a"
"73"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	22.61	1	1	0.617905675459632	1.61836998706339	34.745	0.692307692307692	13	"b"	"a"
"95"	"M"	"13/12/2013"	"10:35:00"	"pre"	"31"	31.36	1	2	0.617905675459632	1.61836998706339	33.65125	0.692307692307692	13	"c"	"c"
"11"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	23.04	1	2	0.617905675459632	1.61836998706339	42.7214285714286	0.666666666666667	12	"c"	"b"
"167"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	35.51	0	0	0.617905675459632	0	40.94	0.666666666666667	12	"a"	"a"
"169"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	51.51	0	0	0.617905675459632	0	38.6542857142857	0.666666666666667	12	"b"	"c"
"193"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	52.38	1	1	0.617905675459632	1.61836998706339	38.53	0.666666666666667	12	"b"	"c"
"82"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	48.37	0	0	0.617905675459632	0	39.1028571428571	0.666666666666667	12	"b"	"b"
"168"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	34.19	0	0	0.617905675459632	0	41.1285714285714	0.666666666666667	12	"c"	"c"
"74"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	43.06	1	1	0.617905675459632	1.61836998706339	39.8614285714286	0.666666666666667	12	"a"	"a"
"133"	"M"	"13/12/2013"	"11:55:00"	"pre"	"5"	34.03	0	0	0.617905675459632	0	41.1514285714286	0.666666666666667	12	"c"	"b"
"176"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	27.42	3	3	0.617905675459632	4.85510996119017	33.6181818181818	0.631578947368421	19	"a"	"c"
"123"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	23.31	1	1	0.617905675459632	1.61836998706339	33.9918181818182	0.631578947368421	19	"a"	"b"
"214"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	46.74	3	4	0.617905675459632	4.85510996119017	31.8618181818182	0.631578947368421	19	"b"	"b"
"198"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	22.74	3	4	0.617905675459632	4.85510996119017	34.0436363636364	0.631578947368421	19	"b"	"b"
"178"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	24.08	1	1	0.617905675459632	1.61836998706339	33.9218181818182	0.631578947368421	19	"c"	"c"
"230"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	36	2	3	0.617905675459632	3.23673997412678	32.8381818181818	0.631578947368421	19	"a"	"b"
"31"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	39.81	2	3	0.617905675459632	3.23673997412678	32.4918181818182	0.631578947368421	19	"a"	"a"
"231"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	30.31	1	1	0.617905675459632	1.61836998706339	33.3554545454545	0.631578947368421	19	"b"	"b"
"197"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	32.1618181818182	0.631578947368421	19	"c"	"a"
"190"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	40.15	2	2	0.617905675459632	3.23673997412678	32.4609090909091	0.631578947368421	19	"b"	"a"
"132"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	39.65	1	1	0.617905675459632	1.61836998706339	32.5063636363636	0.631578947368421	19	"b"	"b"
"232"	"M"	"14/12/2013"	"12:06:00"	"pre"	"52"	23.57	2	2	0.617905675459632	3.23673997412678	33.9681818181818	0.631578947368421	19	"a"	"b"
"201"	"M"	"14/12/2013"	"12:06:00"	"pre"	"53"	42.64	1	1	0.617905675459632	1.61836998706339	42.4	0.4	5	"b"	"a"
"174"	"M"	"14/12/2013"	"12:06:00"	"pre"	"53"	42.4	0	0	0.617905675459632	0	42.64	0.4	5	"b"	"a"
"128"	"M"	"14/12/2013"	"13:54:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	37.5125	0.625	8	"b"	"c"
"126"	"M"	"14/12/2013"	"13:54:00"	"pre"	"31"	29.67	1	1	0.617905675459632	1.61836998706339	40.0775	0.625	8	"a"	"b"
"208"	"M"	"14/12/2013"	"13:54:00"	"pre"	"31"	49.9	0	0	0.617905675459632	0	35.02	0.625	8	"a"	"b"
"148"	"M"	"14/12/2013"	"13:54:00"	"pre"	"31"	24.89	1	1	0.617905675459632	1.61836998706339	41.2725	0.625	8	"a"	"b"
"233"	"M"	"14/12/2013"	"13:54:00"	"pre"	"31"	45.59	0	0	0.617905675459632	0	36.0975	0.625	8	"b"	"a"
"90"	"M"	"14/12/2013"	"15:05:00"	"pre"	"5"	30.48	1	2	0.617905675459632	1.61836998706339	39.9183333333333	0.7	10	"c"	"a"
"193"	"M"	"14/12/2013"	"15:05:00"	"pre"	"5"	52.38	2	2	0.617905675459632	3.23673997412678	36.2683333333333	0.7	10	"b"	"a"
"150"	"M"	"14/12/2013"	"15:05:00"	"pre"	"5"	28.21	0	0	0.617905675459632	0	40.2966666666667	0.7	10	"b"	"a"
"74"	"M"	"14/12/2013"	"15:05:00"	"pre"	"5"	43.06	0	0	0.617905675459632	0	37.8216666666667	0.7	10	"c"	"b"
"116"	"M"	"14/12/2013"	"15:05:00"	"pre"	"5"	29.93	0	0	0.617905675459632	0	40.01	0.7	10	"a"	"b"
"236"	"M"	"14/12/2013"	"15:05:00"	"pre"	"5"	34.42	0	0	0.617905675459632	0	39.2616666666667	0.7	10	"a"	"b"
"169"	"M"	"14/12/2013"	"15:05:00"	"pre"	"5"	51.51	0	0	0.617905675459632	0	36.4133333333333	0.7	10	"c"	"b"
"168"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	34.19	0	0	0.617905675459632	0	39.7744444444444	0.625	16	"a"	"a"
"133"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	34.03	3	4	0.617905675459632	4.85510996119017	39.7922222222222	0.625	16	"c"	"b"
"193"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	52.38	2	3	0.617905675459632	3.23673997412678	37.7533333333333	0.625	16	"c"	"c"
"90"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	30.48	2	4	0.617905675459632	3.23673997412678	40.1866666666667	0.625	16	"b"	"b"
"167"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	35.51	1	2	0.617905675459632	1.61836998706339	39.6277777777778	0.625	16	"c"	"c"
"169"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	51.51	2	2	0.617905675459632	3.23673997412678	37.85	0.625	16	"c"	"b"
"82"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	48.37	0	0	0.617905675459632	0	38.1988888888889	0.625	16	"a"	"c"
"236"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	34.42	1	1	0.617905675459632	1.61836998706339	39.7488888888889	0.625	16	"a"	"a"
"150"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	28.21	2	3	0.617905675459632	3.23673997412678	40.4388888888889	0.625	16	"b"	"a"
"74"	"M"	"15/12/2013"	"08:33:00"	"pre"	"5"	43.06	0	0	0.617905675459632	0	38.7888888888889	0.625	16	"a"	"a"
"128"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	39.93	1	2	0.617905675459632	1.61836998706339	30.352	0.647058823529412	17	"b"	"b"
"95"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	31.36	1	1	0.617905675459632	1.61836998706339	31.209	0.647058823529412	17	"c"	"b"
"148"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	31.856	0.647058823529412	17	"a"	"a"
"208"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	49.9	1	3	0.617905675459632	1.61836998706339	29.355	0.647058823529412	17	"b"	"c"
"75"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	31.9	1	3	0.617905675459632	1.61836998706339	31.155	0.647058823529412	17	"a"	"b"
"195"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	44.4	2	3	0.617905675459632	3.23673997412678	29.905	0.647058823529412	17	"b"	"a"
"178"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	24.08	2	2	0.617905675459632	3.23673997412678	31.937	0.647058823529412	17	"b"	"b"
"81"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	31.71	0.647058823529412	17	"c"	"b"
"96"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	26.56	1	2	0.617905675459632	1.61836998706339	31.689	0.647058823529412	17	"b"	"b"
"73"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	22.61	0	0	0.617905675459632	0	32.084	0.647058823529412	17	"a"	"c"
"225"	"M"	"15/12/2013"	"09:49:00"	"pre"	"31"	21.47	0	0	0.617905675459632	0	32.198	0.647058823529412	17	"c"	"c"
"31"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	39.81	0	0	0.617905675459632	0	31.7254545454545	0.545454545454545	22	"a"	"c"
"176"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	27.42	2	2	0.617905675459632	3.23673997412678	32.8518181818182	0.545454545454545	22	"b"	"b"
"232"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	23.57	0	0	0.617905675459632	0	33.2018181818182	0.545454545454545	22	"b"	"b"
"191"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	16.93	0	0	0.617905675459632	0	33.8054545454545	0.545454545454545	22	"b"	"b"
"240"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	32.67	2	3	0.617905675459632	3.23673997412678	32.3745454545455	0.545454545454545	22	"a"	"a"
"123"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	23.31	1	1	0.617905675459632	1.61836998706339	33.2254545454545	0.545454545454545	22	"c"	"c"
"214"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	46.74	2	2	0.617905675459632	3.23673997412678	31.0954545454545	0.545454545454545	22	"a"	"a"
"132"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	39.65	1	1	0.617905675459632	1.61836998706339	31.74	0.545454545454545	22	"a"	"c"
"241"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	19.1	1	1	0.617905675459632	1.61836998706339	33.6081818181818	0.545454545454545	22	"c"	"a"
"190"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	40.15	0	0	0.617905675459632	0	31.6945454545455	0.545454545454545	22	"c"	"c"
"197"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	43.44	1	2	0.617905675459632	1.61836998706339	31.3954545454545	0.545454545454545	22	"b"	"b"
"230"	"M"	"15/12/2013"	"11:11:00"	"pre"	"52"	36	1	1	0.617905675459632	1.61836998706339	32.0718181818182	0.545454545454545	22	"c"	"c"
"206"	"M"	"15/12/2013"	"11:11:00"	"pre"	"53"	24.07	3	4	0.617905675459632	4.85510996119017	44.7033333333333	0.5	8	"b"	"b"
"201"	"M"	"15/12/2013"	"11:11:00"	"pre"	"53"	42.64	1	1	0.617905675459632	1.61836998706339	38.5133333333333	0.5	8	"a"	"a"
"213"	"M"	"15/12/2013"	"11:11:00"	"pre"	"53"	44.14	0	0	0.617905675459632	0	38.0133333333333	0.5	8	"b"	"b"
"245"	"M"	"15/12/2013"	"11:11:00"	"pre"	"53"	47.33	0	0	0.617905675459632	0	36.95	0.5	8	"c"	"a"
"169"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	51.51	1	1	0.617905675459632	1.61836998706339	39.0325	0.6	15	"b"	"b"
"90"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	30.48	2	2	0.617905675459632	3.23673997412678	41.66125	0.6	15	"c"	"a"
"193"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	52.38	2	3	0.617905675459632	3.23673997412678	38.92375	0.6	15	"b"	"c"
"194"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	38.66	1	1	0.617905675459632	1.61836998706339	40.63875	0.6	15	"b"	"a"
"74"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	43.06	1	1	0.617905675459632	1.61836998706339	40.08875	0.6	15	"a"	"c"
"82"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	48.37	2	2	0.617905675459632	3.23673997412678	39.425	0.6	15	"b"	"a"
"247"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	32.02	0	0	0.617905675459632	0	41.46875	0.6	15	"a"	"c"
"45"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	39.08	1	1	0.617905675459632	1.61836998706339	40.58625	0.6	15	"b"	"c"
"150"	"M"	"17/12/2013"	"13:26:00"	"pre"	"5"	28.21	0	0	0.617905675459632	0	41.945	0.6	15	"a"	"a"
"208"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	49.9	0	0	0.617905675459632	0	31.077	0.647058823529412	17	"c"	"a"
"75"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	31.9	1	1	0.617905675459632	1.61836998706339	32.877	0.647058823529412	17	"a"	"b"
"96"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	26.56	1	1	0.617905675459632	1.61836998706339	33.411	0.647058823529412	17	"b"	"b"
"73"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	22.61	2	2	0.617905675459632	3.23673997412678	33.806	0.647058823529412	17	"c"	"a"
"148"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	24.89	1	1	0.617905675459632	1.61836998706339	33.578	0.647058823529412	17	"c"	"a"
"195"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	44.4	1	1	0.617905675459632	1.61836998706339	31.627	0.647058823529412	17	"b"	"b"
